k141_74039_10	00192	27.273	26.4	4.39e-06	40.8
k141_74039_11	00212	31.250	inf	5.48e-10	51.6
k141_306322_1	00220	32.031	25.6	5.37e-09	47.4
k141_306322_1	00188	32.143	28	7.75e-06	38.1
k141_285130_11	00182	29.289	59.75	3.35e-24	90.9
k141_285130_11	00220	25.532	47	1.22e-06	40.8
k141_285130_11	00187	28.431	22.6667	1.56e-06	40.8
k141_147941_2	00188	26.531	28	1.53e-07	43.9
k141_84631_2	00188	33.333	46	6.63e-16	69.3
k141_84631_2	00187	31.298	26.2	3.74e-08	46.2
k141_84631_2	00186	29.940	27.8333	2.27e-07	44.3
k141_84631_2	00189	29.932	29.4	5.56e-07	42.4
k141_63563_1	00222	34.167	24	8.95e-10	47.4
k141_63563_1	00180	28.333	60	1.98e-06	37.7
k141_190181_2	00212	27.372	30.4444	8.80e-17	72.0
k141_264063_19	00221	31.957	32.8571	1.21e-55	188
k141_264063_20	00221	32.800	26.3158	2.98e-58	195
k141_116289_2	00188	25.203	30.75	3.73e-13	60.8
k141_116289_2	00187	25.352	26.625	6.47e-11	53.9
k141_200858_2	00209	31.347	34.8462	2.22e-40	144
k141_95156_77	00212	25.000	32	3.48e-13	61.2
k141_32000_41	00188	33.803	28.4	7.94e-12	58.5
k141_32000_41	00220	30.769	35.75	2.20e-10	53.9
k141_32000_41	00187	31.765	21.25	2.01e-06	41.6
k141_169123_24	00273	29.323	26.6	8.19e-06	41.2
k141_169123_31	00193	28.652	22.25	6.57e-07	42.7
k141_158526_1	00209	28.821	41.6364	4.30e-33	123
k141_10948_7	00223	32.110	36.3333	8.39e-11	55.5
k141_84721_14	00212	27.481	32.75	2.43e-14	64.3
k141_10960_3	00209	30.737	43.1818	1.99e-41	147
k141_126986_3	00247	32.927	41	8.28e-06	38.9
k141_63670_5	00223	28.464	29.6667	2.82e-25	99.4
k141_63670_5	00180	33.962	106	4.45e-16	73.2
k141_63670_5	00180	26.923	34.6667	3.64e-07	45.1
k141_63670_5	00222	33.333	46.5	5.32e-11	57.0
k141_285212_86	00209	25.106	58.75	9.78e-11	56.2
k141_42643_1	00212	25.000	43.3333	1.32e-11	57.0
k141_42643_1	00182	25.984	23.0909	6.42e-08	45.8
k141_169197_1	00265	30.108	46.5	9.40e-07	44.7
k141_169197_1	00280	33.333	42	2.27e-15	72.0
k141_169197_1	00287	33.333	42	1.57e-14	69.3
k141_169197_1	00261	34.959	41	5.59e-14	67.8
k141_169197_1	00261	29.592	49	1.12e-06	44.3
k141_169197_1	00268	33.065	41.3333	1.79e-13	66.2
k141_169197_1	00268	29.762	42	3.56e-06	42.7
k141_169197_1	00264	32.520	41	5.41e-13	64.3
k141_169197_1	00322	34.884	43	1.22e-12	63.2
k141_169197_1	00322	33.333	29	8.60e-06	41.6
k141_169197_1	00259	32.520	41	2.42e-12	62.4
k141_169197_1	00259	31.646	39.5	1.29e-06	44.3
k141_169197_1	00281	31.783	32.25	5.60e-12	61.2
k141_169197_1	00281	28.571	42	7.20e-06	42.0
k141_169197_1	00276	33.071	25.4	5.95e-12	61.2
k141_169197_1	00276	30.337	29.6667	5.48e-07	45.4
k141_169197_1	00320	31.008	32.25	1.22e-11	60.1
k141_169197_1	00320	30.612	32.6667	6.00e-07	45.1
k141_169197_1	00291	32.800	31.25	1.89e-11	59.7
k141_169197_1	00313	30.709	25.4	3.31e-11	58.9
k141_169197_1	00313	31.461	29.6667	4.23e-07	45.8
k141_169197_1	00272	31.496	25.4	5.05e-11	58.2
k141_169197_1	00272	29.412	28.3333	2.64e-06	43.1
k141_169197_1	00271	28.346	31.75	5.14e-11	58.2
k141_169197_1	00271	31.765	42.5	5.93e-09	51.6
k141_169197_1	00279	32.000	31.25	9.61e-11	57.4
k141_169197_1	00279	29.213	44.5	4.45e-06	42.4
k141_169197_1	00273	29.457	32.25	9.68e-11	57.4
k141_169197_1	00273	32.143	28	6.11e-07	45.1
k141_169197_1	00316	32.000	41.6667	1.16e-10	57.0
k141_169197_1	00316	25.781	42.6667	1.38e-08	50.4
k141_169197_1	00308	29.921	31.75	2.11e-10	56.2
k141_169197_1	00308	29.545	44	1.39e-06	43.9
k141_169197_1	00251	29.600	31.25	2.16e-10	56.2
k141_169197_1	00301	30.400	31.25	2.62e-10	55.8
k141_169197_1	00288	29.457	32.25	2.66e-10	55.8
k141_169197_1	00325	32.000	31.25	5.34e-10	55.1
k141_169197_1	00325	28.235	42.5	2.52e-06	43.1
k141_169197_1	00314	29.134	42.3333	8.94e-10	54.3
k141_169197_1	00292	27.200	31.25	1.66e-09	53.5
k141_169197_1	00292	29.412	42.5	1.12e-06	44.3
k141_169197_1	00303	26.400	31.25	1.85e-09	53.1
k141_169197_1	00327	27.200	31.25	1.85e-09	53.1
k141_169197_1	00327	29.412	42.5	1.09e-06	44.3
k141_169197_1	00305	29.134	42.3333	3.60e-09	52.4
k141_169197_1	00323	28.455	30.75	7.33e-09	51.2
k141_169197_1	00323	31.461	29.6667	1.43e-06	43.9
k141_169197_2	00252	34.343	49.5	9.80e-13	63.2
k141_53152_20	00222	30.928	24.25	4.45e-13	63.5
k141_53152_20	00180	30.435	23	2.06e-10	55.5
k141_53152_21	00223	26.885	27.7273	2.39e-20	84.7
k141_53152_21	00180	28.448	23.2	1.49e-07	45.8
k141_105911_1	00212	26.829	41	6.46e-07	42.4
k141_148140_51	00211	25.114	54.75	1.09e-12	60.5
k141_169248_1	00220	25.984	42.3333	4.44e-08	46.6
k141_253653_96	00209	31.373	41.7273	3.43e-43	151
k141_190297_2	00186	28.049	27.3333	1.66e-15	68.2
k141_190297_2	00220	25.000	24	1.17e-11	56.2
k141_190297_2	00187	27.907	23.8889	1.77e-09	49.7
k141_190297_2	00189	30.323	22.1429	2.62e-09	49.3
k141_127104_4	00185	28.922	25.5	3.74e-12	58.2
k141_127104_4	00181	27.397	36.5	1.09e-06	41.6
k141_74250_4	00204	27.097	22.1429	2.51e-06	40.4
k141_63769_11	00221	28.395	54	1.88e-11	57.8
k141_63769_11	00211	32.673	50.5	2.95e-10	53.5
k141_63769_11	00185	33.645	35.6667	7.30e-10	52.0
k141_63769_11	00181	29.126	51.5	5.37e-07	43.1
k141_63769_11	00188	27.885	34.6667	1.23e-06	42.0
k141_63769_11	00220	30.000	33.3333	4.71e-06	40.0
k141_127111_13	00212	28.421	inf	5.70e-09	48.9
k141_222138_9	00219	25.000	inf	1.51e-06	41.6
k141_116499_57	00219	29.452	29.2	2.27e-09	52.8
k141_158678_2	00181	30.435	46	3.17e-06	40.4
k141_42820_9	00221	26.775	30.8125	5.26e-37	137
k141_232712_1	00212	32.323	inf	2.19e-11	53.9
k141_222233_1	00222	26.756	23	1.95e-13	63.5
k141_179920_2	00211	27.483	43.1429	1.65e-22	89.4
k141_222242_1	00212	26.728	43.4	1.74e-13	61.2
k141_243327_1	00181	29.885	87	1.52e-09	49.7
k141_232773_2	00185	31.496	31.75	8.26e-10	52.4
k141_232773_2	00187	32.051	26	2.27e-06	41.6
k141_232773_2	00211	25.000	inf	3.22e-06	41.2
k141_190477_6	00211	34.951	51.5	5.29e-12	58.5
k141_190477_6	00181	32.184	inf	2.07e-11	56.2
k141_190477_6	00185	27.465	47.3333	3.45e-08	46.6
k141_190477_6	00220	28.676	22.6667	1.42e-07	44.7
k141_190477_6	00188	26.797	25.5	5.49e-07	42.7
k141_190477_7	00185	29.515	32.4286	7.40e-13	60.8
k141_190477_7	00221	27.778	48	2.85e-11	57.0
k141_190477_7	00211	28.777	21.3846	6.42e-10	52.4
k141_190477_7	00181	27.907	inf	9.37e-10	51.2
k141_190477_7	00186	26.148	20.2143	2.63e-07	44.3
k141_190477_7	00189	31.429	17.5	5.81e-07	42.7
k141_201236_11	00220	26.180	25.8889	1.92e-10	52.4
k141_201236_11	00188	27.174	26.2857	1.46e-07	43.9
k141_306733_3	00222	27.957	42.2727	2.51e-44	156
k141_306733_3	00223	29.197	54.8	8.25e-27	103
k141_306733_3	00223	31.783	21.5	3.16e-09	51.2
k141_306733_3	00180	29.918	48.8	9.42e-26	103
k141_306733_3	00180	29.907	53.5	1.61e-09	52.4
k141_63897_9	00186	26.531	22.2727	8.62e-06	39.3
k141_603_3	00186	26.693	25.1	1.22e-09	51.6
k141_84993_25	00211	25.311	34.4286	6.73e-10	53.1
k141_84993_25	00185	30.000	30	9.67e-06	40.0
k141_21700_5	00181	26.772	28.2222	7.60e-15	66.2
k141_21700_5	00211	32.609	92	1.54e-10	53.9
k141_21700_5	00185	34.821	37.3333	2.23e-10	53.1
k141_21700_5	00221	33.036	28	9.78e-10	52.0
k141_296123_1	00223	28.571	27.3	1.12e-25	99.0
k141_264344_3	00187	26.400	25	5.34e-08	46.2
k141_264344_3	00189	30.370	33.75	2.26e-07	44.3
k141_264344_3	00186	30.534	32.75	9.24e-07	43.1
k141_264344_3	00191	27.053	18.8182	1.27e-06	42.0
k141_285480_2	00189	33.981	51.5	7.51e-11	50.1
k141_285480_2	00186	33.981	51.5	1.10e-10	50.1
k141_285480_2	00220	30.841	26.75	7.69e-10	47.4
k141_285480_2	00188	27.103	26.75	8.62e-07	38.9
k141_169485_3	00221	31.579	28.5	6.90e-11	51.2
k141_169548_1	00219	29.915	58.5	5.43e-16	70.9
k141_127315_28	00111	30.392	102	5.03e-17	69.3
k141_275145_1	00113	32.639	28.8	1.07e-14	62.0
k141_275145_2	00113	28.947	27.1429	5.15e-16	67.0
k141_275145_2	00229	27.826	20.9091	6.85e-09	47.4
k141_243484_6	00222	32.584	27.8125	6.31e-50	171
k141_243484_6	00180	28.090	33.375	1.31e-23	96.3
k141_243484_6	00223	34.911	33.8	7.25e-22	89.4
k141_243484_6	00223	25.191	26.2	1.52e-06	42.7
k141_11427_1	00223	32.700	29.2222	1.10e-30	112
k141_11427_1	00180	32.381	35	6.00e-12	58.9
k141_11427_1	00180	31.034	43.5	3.77e-08	47.0
k141_11427_1	00222	34.653	40.4	1.62e-26	102
k141_74529_1	00180	29.452	36.5	7.17e-20	83.6
k141_74529_1	00223	29.114	23.7	1.40e-17	75.9
k141_74536_2	00175	26.761	47.3333	5.82e-07	42.7
k141_74536_2	00105	32.812	inf	7.22e-06	39.7
k141_74536_2	00237	26.531	98	9.09e-06	39.3
k141_32439_1	00221	27.338	27.8	5.14e-26	102
k141_232916_2	00223	26.906	24.7778	2.31e-14	64.7
k141_232916_2	00180	26.496	23.4	3.50e-06	40.4
k141_201353_18	00212	25.191	29.1111	9.56e-08	45.1
k141_95506_2	00212	26.432	37.8333	4.68e-09	48.9
k141_95506_2	00182	25.688	24.2222	3.17e-08	46.2
k141_211796_9	00212	26.996	29.2222	3.29e-11	55.8
k141_63997_1	00173	25.616	40.6	2.99e-11	53.9
k141_95533_2	00181	26.797	38.25	1.75e-07	44.3
k141_179985_109	00182	32.014	39.7143	2.47e-30	109
k141_21917_1	00244	33.333	41	3.65e-11	56.6
k141_21917_1	00243	29.524	52.5	1.75e-08	47.8
k141_21917_1	00287	31.624	19.5	3.70e-08	47.0
k141_21917_1	00326	26.400	62.5	7.42e-08	45.8
k141_21917_1	00280	31.624	19.5	1.04e-07	45.8
k141_21917_1	00245	27.778	108	1.50e-07	45.1
k141_21917_1	00324	30.508	29.5	1.55e-07	45.4
k141_21917_1	00279	28.571	25.2	1.65e-07	45.1
k141_21917_1	00291	28.000	31.25	1.71e-07	45.1
k141_21917_1	00307	27.273	26.4	3.42e-07	43.5
k141_21917_1	00305	27.586	23.2	3.83e-07	43.9
k141_21917_1	00303	30.357	22.4	3.83e-07	43.9
k141_21917_1	00288	30.769	19.5	3.94e-07	43.9
k141_21917_1	00251	29.464	28	3.97e-07	43.9
k141_21917_1	00272	30.357	22.4	4.29e-07	43.9
k141_21917_1	00273	30.357	22.4	4.81e-07	43.9
k141_21917_1	00256	25.600	41.6667	6.11e-07	43.1
k141_21917_1	00278	31.250	22.4	6.61e-07	43.1
k141_21917_1	00250	29.661	29.5	6.71e-07	43.1
k141_21917_1	00301	29.134	21.1667	6.92e-07	43.1
k141_21917_1	00275	30.357	22.4	7.22e-07	43.1
k141_21917_1	00289	29.464	22.4	9.16e-07	42.7
k141_21917_1	00323	28.205	23.4	1.00e-06	42.7
k141_21917_1	00313	29.464	22.4	1.22e-06	42.4
k141_21917_1	00276	29.464	22.4	1.41e-06	42.4
k141_21917_1	00281	30.357	22.4	1.42e-06	42.4
k141_21917_1	00195	27.517	29.8	2.17e-06	41.2
k141_21917_1	00268	31.858	37.6667	3.38e-06	41.2
k141_21917_1	00196	27.350	23.4	5.24e-06	40.4
k141_21917_1	00325	28.431	20.4	7.07e-06	40.0
k141_21917_1	00295	26.804	48.5	7.86e-06	39.7
k141_21917_1	00259	30.973	37.6667	8.28e-06	39.7
k141_21917_1	00201	27.434	56.5	8.38e-06	39.3
k141_21917_1	00262	27.344	25.6	9.28e-06	39.7
k141_21917_1	00216	27.434	56.5	9.80e-06	39.3
k141_158975_4	00146	30.556	inf	1.44e-07	44.7
k141_158975_4	00144	28.169	inf	6.22e-06	39.7
k141_53558_6	00211	28.000	43.75	1.25e-12	60.5
k141_53558_6	00185	33.094	46.3333	1.54e-11	57.0
k141_53558_6	00181	33.721	inf	3.35e-11	55.5
k141_53558_6	00221	28.889	67.5	5.17e-10	52.8
k141_53558_6	00186	34.188	23.4	2.07e-06	41.2
k141_53558_6	00189	33.333	23.4	3.98e-06	40.0
k141_53558_6	00304	33.784	24.6667	8.34e-06	39.3
k141_116803_8	00187	33.577	27.4	9.87e-12	57.8
k141_74645_43	00215	31.579	34.8333	3.74e-18	77.8
k141_74645_43	00282	33.333	32	6.51e-10	53.1
k141_74645_43	00262	31.579	31.6667	7.25e-10	52.8
k141_74645_43	00266	33.333	32	9.37e-10	52.4
k141_74645_43	00269	34.314	25.5	7.22e-09	49.7
k141_74645_43	00277	33.333	24.75	1.68e-07	45.4
k141_74645_43	00260	33.750	40	2.03e-07	45.1
k141_148661_1	00204	30.000	28.3333	4.06e-07	42.4
k141_148661_1	00233	28.777	23.1667	1.07e-06	41.2
k141_148661_1	00208	25.116	23.8889	2.41e-06	40.0
k141_148661_1	00206	27.922	25.6667	2.76e-06	40.0
k141_116813_4	00223	30.909	36.6667	5.30e-10	52.0
k141_85179_7	00187	31.092	29.75	1.28e-06	41.2
k141_169742_6	00212	28.505	23.7778	6.38e-10	52.8
k141_169742_6	00212	27.907	43	1.56e-07	45.4
k141_74696_2	00211	32.051	58.5	8.97e-30	108
k141_233027_6	00211	27.848	47.4	2.23e-18	77.4
k141_233027_61	00220	28.667	25	6.26e-07	42.7
k141_306983_2	00182	34.177	22.5714	2.49e-07	43.9
k141_870_10	00182	30.682	44	2.37e-06	40.4
k141_201486_1	00222	30.380	33.8571	1.97e-25	98.6
k141_201500_2	00220	33.588	43.6667	2.13e-09	50.1
k141_201500_2	00187	31.013	52.6667	2.90e-09	49.7
k141_137983_3	00188	25.170	42	3.78e-18	75.9
k141_137983_3	00187	31.356	59	9.55e-09	47.8
k141_137983_3	00189	32.000	41.6667	1.37e-07	44.3
k141_137983_3	00186	32.000	41.6667	1.59e-07	44.7
k141_127509_43	00221	31.549	37.3571	1.20e-62	208
k141_22010_47	00210	28.689	30.5	9.03e-08	45.1
k141_95714_6	00261	31.818	44	6.14e-08	47.4
k141_95714_6	00280	33.600	41.6667	1.23e-16	74.3
k141_95714_6	00292	32.044	30.1667	3.30e-16	73.2
k141_95714_6	00327	32.044	30.1667	4.00e-16	72.8
k141_95714_6	00251	34.921	25.2	3.11e-15	70.1
k141_95714_6	00308	32.836	33.5	3.37e-15	70.1
k141_95714_6	00320	33.577	34.25	5.64e-15	69.3
k141_95714_6	00320	32.184	43.5	3.89e-07	44.7
k141_95714_6	00288	34.351	32.75	6.99e-15	69.3
k141_95714_6	00273	34.351	32.75	1.03e-14	68.6
k141_95714_6	00313	34.266	23.8333	1.27e-14	68.6
k141_95714_6	00271	34.127	31.5	2.71e-14	67.0
k141_95714_6	00271	33.735	41.5	9.73e-09	49.7
k141_95714_6	00305	31.200	62.5	3.10e-13	63.9
k141_95714_6	00305	34.615	78	5.67e-10	53.5
k141_95714_6	00325	30.534	32.75	4.50e-13	63.5
k141_95714_6	00301	30.534	32.75	7.51e-13	62.8
k141_95714_6	00314	30.534	65.5	1.05e-12	62.4
k141_95714_6	00314	34.177	79	1.25e-10	55.8
k141_95714_6	00316	28.030	44	9.07e-12	59.3
k141_95714_6	00316	30.357	56	2.76e-10	54.7
k141_95714_6	00323	29.457	32.25	2.63e-11	57.8
k141_95714_6	00322	29.134	42.3333	3.92e-10	54.3
k141_95714_6	00322	34.091	44	2.60e-08	48.5
k141_95714_6	00322	32.353	68	8.03e-06	40.4
k141_307087_2	00212	25.448	27.9	4.66e-12	58.2
k141_987_2	00274	34.118	42.5	9.61e-09	50.1
k141_987_2	00266	34.118	42.5	3.57e-08	48.1
k141_987_2	00267	31.683	33.6667	3.86e-08	48.1
k141_987_2	00260	29.703	33.6667	4.30e-06	41.6
k141_987_2	00282	29.885	43.5	5.23e-06	41.6
k141_275378_4	00223	31.502	45.5	3.08e-34	124
k141_22016_13	00212	32.673	101	5.01e-09	48.9
k141_148877_2	00212	26.506	27.6667	6.71e-08	45.4
k141_180211_1	00211	25.850	29.4	3.57e-08	46.6
k141_85348_13	00229	26.761	19.3636	2.36e-09	49.3
k141_1032_4	00223	32.489	21.5455	4.62e-21	87.4
k141_1032_4	00180	32.800	25	1.57e-12	62.0
k141_1032_4	00180	33.051	29.5	3.66e-11	57.8
k141_95757_3	00221	34.043	47	1.57e-06	40.8
k141_138141_6	00211	26.531	49	9.39e-18	73.9
k141_212180_2	00191	27.407	45	8.49e-08	44.3
k141_212180_2	00307	32.800	25	2.87e-07	43.1
k141_212180_2	00196	28.800	41.6667	5.97e-06	39.3
k141_212180_2	00316	28.800	41.6667	7.16e-06	39.3
k141_285873_10	00187	32.576	44	3.29e-08	47.4
k141_191014_24	00186	27.326	28.6667	4.70e-16	71.6
k141_191014_24	00187	33.333	44	3.30e-10	52.8
k141_191014_24	00188	27.536	34.5	4.79e-10	52.4
k141_191014_24	00310	27.083	48	1.37e-06	42.0
k141_95799_4	00319	27.389	39.25	6.88e-06	38.5
k141_264767_2	00212	27.907	86	1.64e-08	46.6
k141_264767_2	00255	28.571	35	3.76e-06	39.7
k141_22020_39	00221	28.829	37	6.10e-06	40.4
k141_138173_10	00113	28.415	22.875	1.97e-12	57.4
k141_138173_10	00229	28.571	15.5	3.95e-07	42.4
k141_180324_11	00223	30.282	25.8182	3.34e-27	105
k141_180324_11	00222	27.642	61.5	2.25e-06	42.4
k141_43340_2	00223	30.943	33.125	5.41e-29	110
k141_43340_2	00222	32.090	19.1429	3.71e-09	51.2
k141_222854_2	00323	33.333	78	2.52e-10	55.1
k141_222854_2	00288	34.615	39	2.42e-10	55.5
k141_222854_2	00301	34.667	37.5	1.83e-10	55.5
k141_222854_2	00325	34.066	45.5	3.37e-12	61.2
k141_222854_2	00325	34.722	36	5.88e-10	53.9
k141_222854_2	00303	34.831	44.5	1.84e-11	58.9
k141_285937_2	00212	30.252	119	9.00e-10	50.8
k141_64540_3	00221	30.508	29.5	7.01e-14	62.8
k141_64540_3	00211	27.820	44.3333	9.07e-08	44.3
k141_275492_3	00211	27.604	48	2.48e-16	69.3
k141_285951_1	00287	33.077	43.3333	6.51e-13	60.8
k141_285951_1	00259	30.864	81	9.76e-06	38.9
k141_285951_1	00261	32.331	33.25	2.91e-11	55.8
k141_285951_1	00268	33.871	24.8	1.03e-10	54.3
k141_285951_1	00264	33.083	33.25	1.34e-10	53.9
k141_285951_1	00280	29.231	65	4.77e-10	52.4
k141_285951_1	00316	31.200	41.6667	7.63e-10	51.6
k141_285951_1	00316	31.765	42.5	9.76e-08	45.1
k141_285951_1	00314	25.758	44	5.62e-08	45.8
k141_285951_1	00305	34.524	84	1.04e-07	45.1
k141_285951_1	00305	26.515	44	1.05e-07	45.1
k141_285951_1	00272	27.143	28	1.38e-06	41.6
k141_285951_1	00281	27.737	19.5714	5.67e-06	39.7
k141_1154_1	00183	31.481	27	6.78e-14	63.5
k141_1154_1	00105	26.415	39.75	4.30e-10	52.4
k141_1154_1	00206	26.590	21.625	2.72e-06	40.4
k141_1154_1	00145	30.000	30	3.39e-06	40.4
k141_1154_1	00146	29.814	23	6.15e-06	39.7
k141_1155_6	00181	30.769	45.5	3.93e-08	46.6
k141_75009_29	00196	30.645	31	1.63e-06	42.7
k141_75019_1	00185	33.628	22.6	3.78e-07	42.0
k141_75019_1	00221	29.008	26.2	1.26e-06	40.8
k141_264859_1	00211	27.700	53.25	1.05e-15	69.7
k141_117192_7	00188	34.653	25.25	6.52e-07	42.4
k141_233308_2	00212	25.391	32	2.43e-08	47.0
k141_159349_3	00220	27.692	27.8571	3.58e-08	45.8
k141_159349_3	00188	32.143	28	8.94e-07	41.6
k141_1239_3	00185	33.684	19	3.67e-14	64.7
k141_1239_3	00211	32.110	54.5	5.67e-10	52.4
k141_1239_3	00221	31.200	31.25	3.57e-09	50.1
k141_170162_6	00181	29.897	32.3333	2.49e-07	43.9
k141_212220_41	00189	28.319	56.5	4.93e-07	42.4
k141_212220_41	00186	30.097	51.5	8.46e-07	42.4
k141_212220_41	00187	30.081	61.5	3.36e-06	40.0
k141_11832_25	00180	29.710	27.6	8.32e-11	56.6
k141_11832_25	00222	28.431	22.6667	2.62e-10	55.1
k141_11832_25	00222	29.091	27.5	7.24e-07	43.9
k141_64674_6	00279	28.906	25.6	9.13e-07	40.0
k141_64674_6	00320	28.346	31.75	2.64e-06	38.9
k141_64674_6	00291	30.275	36.3333	3.69e-06	38.5
k141_170176_3	00211	28.834	27.1667	1.02e-07	45.1
k141_286074_2	00204	27.941	27.2	8.69e-07	42.0
k141_286074_2	00208	27.206	34	4.23e-06	39.7
k141_286074_2	00304	27.007	34.25	4.75e-06	39.7
k141_159386_8	00146	30.556	inf	1.30e-07	44.7
k141_159386_8	00144	28.169	inf	6.68e-06	39.3
k141_138310_1	00182	34.000	25	4.72e-06	37.4
k141_138310_2	00188	27.273	24.2	5.39e-08	45.4
k141_138310_2	00220	25.664	28.25	1.23e-07	44.3
k141_138310_2	00187	25.954	21.8333	1.12e-06	41.2
k141_1298_1	00223	27.602	36.8333	3.35e-20	84.3
k141_296922_2	00187	29.500	25	3.59e-13	60.8
k141_296922_6	00185	33.628	37.6667	1.46e-08	47.8
k141_296922_6	00221	30.088	28.25	4.54e-07	43.5
k141_296922_6	00181	31.532	27.75	6.82e-06	39.3
k141_159441_1	00221	33.066	41.5833	8.12e-66	215
k141_96055_3	00212	25.514	48.6	2.51e-12	58.2
k141_106717_1	00215	27.068	33.25	1.43e-06	42.0
k141_201916_2	00186	28.000	39.2857	5.78e-12	58.2
k141_201916_2	00189	33.333	61.5	4.65e-11	54.7
k141_201916_2	00187	26.531	28	1.35e-07	44.3
k141_22105_103	00325	33.784	37	1.64e-06	41.2
k141_265037_1	00221	34.764	46.6	1.81e-34	123
k141_265050_7	00192	28.235	42.5	4.71e-07	42.7
k141_128057_2	00187	31.852	22.5	2.88e-06	40.4
k141_117346_3	00188	28.070	34.2	2.65e-06	41.2
k141_117346_4	00244	34.831	44.5	1.35e-08	49.3
k141_243863_59	00210	27.338	27.8	3.75e-07	42.4
k141_243863_224	00219	30.345	48.3333	1.54e-14	65.9
k141_85580_3	00209	28.289	41.4545	1.65e-33	124
k141_11947_2	00222	31.894	50.1667	2.17e-35	130
k141_75201_1	00209	29.348	46	2.72e-09	47.0
k141_75201_2	00220	26.316	22.8	9.22e-09	47.8
k141_75216_1	00209	32.589	44.8	8.59e-22	87.4
k141_254639_13	00328	34.188	29.25	1.62e-07	45.1
k141_254639_13	00306	31.633	49	4.40e-06	40.8
k141_254639_13	00199	34.579	35.6667	5.07e-06	40.8
k141_254639_13	00205	34.694	49	8.10e-06	40.0
k141_138386_2	00113	30.366	27.2857	5.81e-20	77.4
k141_138386_2	00229	31.250	21.3333	6.13e-13	58.5
k141_128133_10	00212	29.514	28.8	4.36e-17	72.4
k141_54330_2	00188	26.396	28.1429	3.79e-09	48.5
k141_64764_8	00220	33.065	31	1.88e-09	52.0
k141_64764_8	00188	33.962	35.3333	1.28e-08	49.7
k141_64764_8	00245	28.030	33	1.08e-07	47.0
k141_64764_8	00185	28.030	44	1.94e-07	46.2
k141_64764_8	00247	32.292	48	8.84e-07	43.9
k141_64764_8	00309	30.935	19.8571	3.56e-06	42.0
k141_64764_8	00255	27.820	44.3333	5.05e-06	41.6
k141_243954_1	00188	31.933	29.75	8.87e-08	43.9
k141_243954_1	00309	29.379	35.4	9.70e-08	43.9
k141_243954_1	00189	34.167	40	1.81e-07	43.1
k141_243954_1	00186	34.167	40	1.98e-07	43.1
k141_243954_1	00187	29.730	37	2.18e-06	39.7
k141_22189_42	00212	32.381	35	7.82e-07	42.7
k141_212470_6	00223	31.095	25.7273	4.08e-26	100
k141_212470_6	00180	27.536	23	7.30e-07	43.5
k141_212470_6	00222	27.778	31.5	3.10e-06	41.2
k141_159619_2	00181	34.708	48.5	4.36e-48	155
